Continent,Country,State/Province,City
Europe,Slovakia,Kosicky,Rozhnava
Europe,Slovakia,Kosicky,Sechovce
Europe,Slovakia,Kosicky,Smizhany
Europe,Slovakia,Kosicky,Sobrance
Europe,Slovakia,Kosicky,Strazhske
Europe,Slovakia,Kosicky,Trebishov
Europe,Slovakia,Kosicky,Vel'ke Kapushany
Europe,Slovakia,Kosicky,Vranov
Europe,Slovakia,Nitriansky,Dvory nad Zhitavou
Europe,Slovakia,Nitriansky,Hurbanovo
Europe,Slovakia,Nitriansky,Kolarovo
Europe,Slovakia,Nitriansky,Komarno
Europe,Slovakia,Nitriansky,Komjatice
Europe,Slovakia,Nitriansky,Levice
Europe,Slovakia,Nitriansky,Levocha
Europe,Slovakia,Nitriansky,Mocenok
Europe,Slovakia,Nitriansky,Nesvady
Europe,Slovakia,Nitriansky,Nitra
Europe,Slovakia,Nitriansky,Nove Zamky
Europe,Slovakia,Nitriansky,Palarikovo
Europe,Slovakia,Nitriansky,Shahy
Europe,Slovakia,Nitriansky,Shal'a
Europe,Slovakia,Nitriansky,Shturovo
Europe,Slovakia,Nitriansky,Shurany
Europe,Slovakia,Nitriansky,Svodin
Europe,Slovakia,Nitriansky,Tlmache
Europe,Slovakia,Nitriansky,Tvrdoshovce
Europe,Slovakia,Nitriansky,Vrable
Europe,Slovakia,Nitriansky,Zlate Moravce
Europe,Slovakia,Presovsky,Bardejov
Europe,Slovakia,Presovsky,Giraltovce
Europe,Slovakia,Presovsky,Humenne
Europe,Slovakia,Presovsky,Jarovnice
Europe,Slovakia,Presovsky,Kezhmarok
Europe,Slovakia,Presovsky,Lipany
Europe,Slovakia,Presovsky,Medzilaborce
Europe,Slovakia,Presovsky,Podolinec
Europe,Slovakia,Presovsky,Poprad
Europe,Slovakia,Presovsky,Preshov
Europe,Slovakia,Presovsky,Presov
Europe,Slovakia,Presovsky,Sabinov
Europe,Slovakia,Presovsky,Snina
Europe,Slovakia,Presovsky,Spishska Bela
Europe,Slovakia,Presovsky,Spishska Nova Ves
Europe,Slovakia,Presovsky,Spishske Podhradie
Europe,Slovakia,Presovsky,Stara L'ubovna
Europe,Slovakia,Presovsky,Stropkov
Europe,Slovakia,Presovsky,Svidnik
Europe,Slovakia,Presovsky,Svit
Europe,Slovakia,Presovsky,Vel'ky Sharish
Europe,Slovakia,Presovsky,Vysoke Tatry
Europe,Slovakia,Trenciansky,Banovce
Europe,Slovakia,Trenciansky,Belusha
Europe,Slovakia,Trenciansky,Bojnice
Europe,Slovakia,Trenciansky,Boshany
Europe,Slovakia,Trenciansky,Dubnica
Europe,Slovakia,Trenciansky,Handlova
Europe,Slovakia,Trenciansky,Ilava
Europe,Slovakia,Trenciansky,Lednicke Rovne
Europe,Slovakia,Trenciansky,Lendak
Europe,Slovakia,Trenciansky,Myjava
Europe,Slovakia,Trenciansky,Nemshova
Europe,Slovakia,Trenciansky,Nova Dubnica
Europe,Slovakia,Trenciansky,Novaky
Europe,Slovakia,Trenciansky,Nove Mesto
Europe,Slovakia,Trenciansky,Partizanske
Europe,Slovakia,Trenciansky,Povazhska Bystrica
Europe,Slovakia,Trenciansky,Prievidza
Europe,Slovakia,Trenciansky,Puchov
Europe,Slovakia,Trenciansky,Stara Tura
Europe,Slovakia,Trenciansky,Topol'chany
Europe,Slovakia,Trenciansky,Trenchianske Teplice
Europe,Slovakia,Trenciansky,Trenchin
Europe,Slovakia,Trenciansky,Trencin
Europe,Slovakia,Trnavsky,Brezova pod Bradlom
Europe,Slovakia,Trnavsky,Dunajska Streda
Europe,Slovakia,Trnavsky,Gabchikovo
Europe,Slovakia,Trnavsky,Galanta
Europe,Slovakia,Trnavsky,Gbely
Europe,Slovakia,Trnavsky,Hlohovec
Europe,Slovakia,Trnavsky,Holich
Europe,Slovakia,Trnavsky,Kuty
Europe,Slovakia,Trnavsky,Leopoldov
Europe,Slovakia,Trnavsky,Piesht'any
Europe,Slovakia,Trnavsky,Piestany
Europe,Slovakia,Trnavsky,Senica
Europe,Slovakia,Trnavsky,Sered'
Europe,Slovakia,Trnavsky,Shamorin
Europe,Slovakia,Trnavsky,Shashtin-Strazhe
Europe,Slovakia,Trnavsky,Shoporna
Europe,Slovakia,Trnavsky,Skalica
Europe,Slovakia,Trnavsky,Sladkovichovo
Europe,Slovakia,Trnavsky,Trnava
Europe,Slovakia,Trnavsky,Vel'ke Ul'any
Europe,Slovakia,Trnavsky,Vel'ky Meder
Europe,Slovakia,Trnavsky,Vrbove
Europe,Slovakia,Zilinsky,Bytcha
Europe,Slovakia,Zilinsky,Chadca
Europe,Slovakia,Zilinsky,Chierne
Europe,Slovakia,Zilinsky,Dolny Kubin
Europe,Slovakia,Zilinsky,Krasno nad Kysucou
Europe,Slovakia,Zilinsky,Kysucke Nove Mesto
Europe,Slovakia,Zilinsky,Liptovsky Hradok
Europe,Slovakia,Zilinsky,Liptovsky Mikulash
Europe,Slovakia,Zilinsky,Martin
Europe,Slovakia,Zilinsky,Namestovo
Europe,Slovakia,Zilinsky,Nizhna
Europe,Slovakia,Zilinsky,Oshchadnica
Europe,Slovakia,Zilinsky,Rabcha
Europe,Slovakia,Zilinsky,Rajec
Europe,Slovakia,Zilinsky,Rakova
Europe,Slovakia,Zilinsky,Ruzhomberok
Europe,Slovakia,Zilinsky,Ruzomberok
Europe,Slovakia,Zilinsky,Shtiavnik
Europe,Slovakia,Zilinsky,Skalite
Europe,Slovakia,Zilinsky,Suchany
Europe,Slovakia,Zilinsky,Terchova
Europe,Slovakia,Zilinsky,Trstena
Europe,Slovakia,Zilinsky,Turany
Europe,Slovakia,Zilinsky,Turchianske Teplice
Europe,Slovakia,Zilinsky,Turzovka
Europe,Slovakia,Zilinsky,Tvrdoshin
Europe,Slovakia,Zilinsky,Vel'ke Rovne
Europe,Slovakia,Zilinsky,Vrutky
Europe,Slovakia,Zilinsky,Zakamenne
Europe,Slovakia,Zilinsky,Zhilina
Europe,Slovakia,Zilinsky,Zilina
Europe,Slovenia,Benedikt,Semic
Europe,Slovenia,Benedikt,Skofljica
Europe,Slovenia,Benedikt,Zelezniki
Europe,Slovenia,Gorenjska,Begunje na Gorenjskem
Europe,Slovenia,Gorenjska,Bistrica ob Trzhichu
Europe,Slovenia,Gorenjska,Bled
Europe,Slovenia,Gorenjska,Blejska Dobrava
Europe,Slovenia,Gorenjska,Bohinjska Bistrica
Europe,Slovenia,Gorenjska,Britof
Europe,Slovenia,Gorenjska,Cerklje na Gorenjskem
Europe,Slovenia,Gorenjska,Golnik
Europe,Slovenia,Gorenjska,Gorenja Vas
Europe,Slovenia,Gorenjska,Hrastje
Europe,Slovenia,Gorenjska,Hrushica
Europe,Slovenia,Gorenjska,Jesenice
Europe,Slovenia,Gorenjska,Kokrica
Europe,Slovenia,Gorenjska,Koroshka Bela
Europe,Slovenia,Gorenjska,Kranj
Europe,Slovenia,Gorenjska,Kranjska Gora
Europe,Slovenia,Gorenjska,Krizhe
Europe,Slovenia,Gorenjska,Kropa
Europe,Slovenia,Gorenjska,Lesce
Europe,Slovenia,Gorenjska,Mlaka pri Kranju
Europe,Slovenia,Gorenjska,Mojstrana
Europe,Slovenia,Gorenjska,Preddvor
Europe,Slovenia,Gorenjska,Predoslje
Europe,Slovenia,Gorenjska,Pristava
Europe,Slovenia,Gorenjska,Radovljica
Europe,Slovenia,Gorenjska,Shenchur
Europe,Slovenia,Gorenjska,Shkofja Loka
Europe,Slovenia,Gorenjska,Slovenski Javornik
Europe,Slovenia,Gorenjska,Spodnja Besnica
Europe,Slovenia,Gorenjska,Spodnje Gorje
Europe,Slovenia,Gorenjska,Stara Loka
Europe,Slovenia,Gorenjska,Sveti Duh
Europe,Slovenia,Gorenjska,Trzhich
Europe,Slovenia,Gorenjska,Visoko
Europe,Slovenia,Gorenjska,Zasip
Europe,Slovenia,Gorenjska,Zgornje Bitnje
Europe,Slovenia,Gorenjska,Zhelezniki
Europe,Slovenia,Gorenjska,Zhiri
Europe,Slovenia,Gorishka,Ajdovshchina
Europe,Slovenia,Gorishka,Bilje
Europe,Slovenia,Gorishka,Bovec
Europe,Slovenia,Gorishka,Branik
Europe,Slovenia,Gorishka,Cerkno
Europe,Slovenia,Gorishka,Deskle
Europe,Slovenia,Gorishka,Idrija
Europe,Slovenia,Gorishka,Kanal
Europe,Slovenia,Gorishka,Kobarid
Europe,Slovenia,Gorishka,Kromberk
Europe,Slovenia,Gorishka,Lokavec
Europe,Slovenia,Gorishka,Miren
Europe,Slovenia,Gorishka,Nova Gorica
Europe,Slovenia,Gorishka,Prvachina
Europe,Slovenia,Gorishka,Renche
Europe,Slovenia,Gorishka,Rozhna Dolina
Europe,Slovenia,Gorishka,Shempas
Europe,Slovenia,Gorishka,Shempeter
Europe,Slovenia,Gorishka,Solkan
Europe,Slovenia,Gorishka,Spodnja Idrija
Europe,Slovenia,Gorishka,Tolmin
Europe,Slovenia,Gorishka,Vipava
Europe,Slovenia,Gorishka,Vrtojba
Europe,Slovenia,Koroshka,Chrna na Koroshkem
Europe,Slovenia,Koroshka,Dravograd
Europe,Slovenia,Koroshka,Legen
Europe,Slovenia,Koroshka,Mezhica
Europe,Slovenia,Koroshka,Mislinja
Europe,Slovenia,Koroshka,Muta
Europe,Slovenia,Koroshka,Otishki Vrh
Europe,Slovenia,Koroshka,Pameche
Europe,Slovenia,Koroshka,Podgorje
Europe,Slovenia,Koroshka,Prevalje
Europe,Slovenia,Koroshka,Radlje ob Dravi
Europe,Slovenia,Koroshka,Ravne
Europe,Slovenia,Koroshka,Shmartno pri Slovenj Gradcu
Europe,Slovenia,Koroshka,Slovenj Gradec
Europe,Slovenia,Koroshka,Vuhred
Europe,Slovenia,Koroshka,Vuzenica
Europe,Slovenia,Notranjsko-krashka,Cerknica
Europe,Slovenia,Notranjsko-krashka,Ilirska Bistrica
Europe,Slovenia,Notranjsko-krashka,Pivka
Europe,Slovenia,Notranjsko-krashka,Postojna
Europe,Slovenia,Notranjsko-krashka,Rakek
Europe,Slovenia,Notranjsko-krashka,Stari trg pri Lozhu
Europe,Slovenia,Obalno-krashka,Ankaran
Europe,Slovenia,Obalno-krashka,Bertoki
Europe,Slovenia,Obalno-krashka,Dekani
Europe,Slovenia,Obalno-krashka,Divacha
Europe,Slovenia,Obalno-krashka,Hrvatni
Europe,Slovenia,Obalno-krashka,Izola
Europe,Slovenia,Obalno-krashka,Jagodje
Europe,Slovenia,Obalno-krashka,Koper
Europe,Slovenia,Obalno-krashka,Lucija
Europe,Slovenia,Obalno-krashka,Pareceg
Europe,Slovenia,Obalno-krashka,Piran
Europe,Slovenia,Obalno-krashka,Pobegi
Europe,Slovenia,Obalno-krashka,Portorozh
Europe,Slovenia,Obalno-krashka,Prade
Europe,Slovenia,Obalno-krashka,Secha
Europe,Slovenia,Obalno-krashka,Sezhana
Europe,Slovenia,Obalno-krashka,Spodnje Shkofije
Europe,Slovenia,Obalno-krashka,Sveti Anton
Europe,Slovenia,Osrednjeslovenska,Borovnica
Europe,Slovenia,Osrednjeslovenska,Brezovica pri Ljubljani
Europe,Slovenia,Osrednjeslovenska,Dob
Europe,Slovenia,Osrednjeslovenska,Dobrova
Europe,Slovenia,Osrednjeslovenska,Domzhale
Europe,Slovenia,Osrednjeslovenska,Dragomer
Europe,Slovenia,Osrednjeslovenska,Grosuplje
Europe,Slovenia,Osrednjeslovenska,Horjul
Europe,Slovenia,Osrednjeslovenska,Ig
Europe,Slovenia,Osrednjeslovenska,Ivanchna Gorica
Europe,Slovenia,Osrednjeslovenska,Kamnik
Europe,Slovenia,Osrednjeslovenska,Komenda
Europe,Slovenia,Osrednjeslovenska,Lavrica
Europe,Slovenia,Osrednjeslovenska,Litija
Europe,Slovenia,Osrednjeslovenska,Ljubljana
Europe,Slovenia,Osrednjeslovenska,Log pri Brezovici
Europe,Slovenia,Osrednjeslovenska,Logatec
Europe,Slovenia,Osrednjeslovenska,Medvode
Europe,Slovenia,Osrednjeslovenska,Mekinje
Europe,Slovenia,Osrednjeslovenska,Mengesh
Europe,Slovenia,Osrednjeslovenska,Moravche
Europe,Slovenia,Osrednjeslovenska,Notranje
Europe,Slovenia,Osrednjeslovenska,Podgorje
Europe,Slovenia,Osrednjeslovenska,Preserje pri Radomljah
Europe,Slovenia,Osrednjeslovenska,Radomlje
Europe,Slovenia,Osrednjeslovenska,Rovte
Europe,Slovenia,Osrednjeslovenska,Shentvid pri Stichni
Europe,Slovenia,Osrednjeslovenska,Shkofljica
Europe,Slovenia,Osrednjeslovenska,Shmarca
Europe,Slovenia,Osrednjeslovenska,Shmartno pri Litiji
Europe,Slovenia,Osrednjeslovenska,Smarje-Sap
Europe,Slovenia,Osrednjeslovenska,Trzin
Europe,Slovenia,Osrednjeslovenska,Verd
Europe,Slovenia,Osrednjeslovenska,Vir
Europe,Slovenia,Osrednjeslovenska,Vishnja Gora
Europe,Slovenia,Osrednjeslovenska,Vnanje Gorice
Europe,Slovenia,Osrednjeslovenska,Vodice
Europe,Slovenia,Osrednjeslovenska,Vrhnika
Europe,Slovenia,Osrednjeslovenska,Zgornje Pirniche
Europe,Slovenia,Podravska,Bistrica ob Dravi
Europe,Slovenia,Podravska,Bresternica
Europe,Slovenia,Podravska,Bukovci
Europe,Slovenia,Podravska,Dogoshe
Europe,Slovenia,Podravska,Dornava
Europe,Slovenia,Podravska,Fram
Europe,Slovenia,Podravska,Hotinja Vas
Europe,Slovenia,Podravska,Kamnica
Europe,Slovenia,Podravska,Kidrichevo
Europe,Slovenia,Podravska,Koshaki
Europe,Slovenia,Podravska,Krchevina pri Vurbergu
Europe,Slovenia,Podravska,Lenart
Europe,Slovenia,Podravska,Limbush
Europe,Slovenia,Podravska,Lovrenc na Pohorju
Europe,Slovenia,Podravska,Maribor
Europe,Slovenia,Podravska,Miklavzh na Dravskem Polju
Europe,Slovenia,Podravska,Ormozh
Europe,Slovenia,Podravska,Pekre
Europe,Slovenia,Podravska,Pesnica pri Mariboru
Europe,Slovenia,Podravska,Pobrezhje
Europe,Slovenia,Podravska,Podvinci
Europe,Slovenia,Podravska,Poljchane
Europe,Slovenia,Podravska,Pragersko
Europe,Slovenia,Podravska,Ptuj
Europe,Slovenia,Podravska,Rache
Europe,Slovenia,Podravska,Radizel
Europe,Slovenia,Podravska,Razvanje
Europe,Slovenia,Podravska,Rogoza
Europe,Slovenia,Podravska,Rushe
Europe,Slovenia,Podravska,Selnica ob Dravi
Europe,Slovenia,Podravska,Selnica ob Muri
Europe,Slovenia,Podravska,Shentilj
Europe,Slovenia,Podravska,Skoke
Europe,Slovenia,Podravska,Slovenska Bistrica
Europe,Slovenia,Podravska,Spodnja Polskava
Europe,Slovenia,Podravska,Spodnje Hoche
Europe,Slovenia,Podravska,Spodnji Duplek
Europe,Slovenia,Podravska,Spuhlja
Europe,Slovenia,Podravska,Sredishche ob Dravi
Europe,Slovenia,Podravska,Stojnci
Europe,Slovenia,Podravska,Zgornja Polskava
Europe,Slovenia,Podravska,Zgornje Poljchane
Europe,Slovenia,Podravska,Zgornji Duplek
Europe,Slovenia,Pomurska,Bakovci
Europe,Slovenia,Pomurska,Beltinci
Europe,Slovenia,Pomurska,Chernelavci
Europe,Slovenia,Pomurska,Chrenshovci
Europe,Slovenia,Pomurska,Dobrovnik
Europe,Slovenia,Pomurska,Doklezhovje
Europe,Slovenia,Pomurska,Ganchani
Europe,Slovenia,Pomurska,Gornja Radgona
Europe,Slovenia,Pomurska,Izhakovci
Europe,Slovenia,Pomurska,Krog
Europe,Slovenia,Pomurska,Lendava
Europe,Slovenia,Pomurska,Lipovci
Europe,Slovenia,Pomurska,Ljutomer
Europe,Slovenia,Pomurska,Melinci
Europe,Slovenia,Pomurska,Murska Sobota
Europe,Slovenia,Pomurska,Odranci
Europe,Slovenia,Pomurska,Petishovci
Europe,Slovenia,Pomurska,Radenci
Europe,Slovenia,Pomurska,Rakichan
Europe,Slovenia,Pomurska,Turnishche
Europe,Slovenia,Pomurska,Velika Polana
Europe,Slovenia,Pomurska,Verzej
Europe,Slovenia,Savinjska,Breg pri Polzeli
Europe,Slovenia,Savinjska,Celje
Europe,Slovenia,Savinjska,Gornji Grad
Europe,Slovenia,Savinjska,Gotovlje
Europe,Slovenia,Savinjska,Kasaze
Europe,Slovenia,Savinjska,Lashko
Europe,Slovenia,Savinjska,Ljubechna
Europe,Slovenia,Savinjska,Ljubno ob Savinji
Europe,Slovenia,Savinjska,Loka pri Zusmu
Europe,Slovenia,Savinjska,Lokovica
Europe,Slovenia,Savinjska,Mozirje
Europe,Slovenia,Savinjska,Naklo
Europe,Slovenia,Savinjska,Nazarje
Europe,Slovenia,Savinjska,Oplotnica
Europe,Slovenia,Savinjska,Petrovche
Europe,Slovenia,Savinjska,Polzela
Europe,Slovenia,Savinjska,Prebold
Europe,Slovenia,Savinjska,Radeche
Europe,Slovenia,Savinjska,Ravne
Europe,Slovenia,Savinjska,Rimske Toplica
Europe,Slovenia,Savinjska,Rogashka Slatina
Europe,Slovenia,Savinjska,Rogatec
Europe,Slovenia,Savinjska,Sentjernej
Europe,Slovenia,Savinjska,Shempeter
Europe,Slovenia,Savinjska,Shentjur
Europe,Slovenia,Savinjska,Shkale
Europe,Slovenia,Savinjska,Shmarje pri Jelshah
Europe,Slovenia,Savinjska,Shoshtanj
Europe,Slovenia,Savinjska,Shtore
Europe,Slovenia,Savinjska,Slovenske Konjice
Europe,Slovenia,Savinjska,Topolshica
Europe,Slovenia,Savinjska,Trnovlje pri Celju
Europe,Slovenia,Savinjska,Velenje
Europe,Slovenia,Savinjska,Vitanje
Europe,Slovenia,Savinjska,Vojnik
Europe,Slovenia,Savinjska,Zabukovica
Europe,Slovenia,Savinjska,Zadobrova
Europe,Slovenia,Savinjska,Zhalec
Europe,Slovenia,Savinjska,Zreche
Europe,Slovenia,Spodnjeposavska,Brestanica
Europe,Slovenia,Spodnjeposavska,Brezhice
Europe,Slovenia,Spodnjeposavska,Krshko
Europe,Slovenia,Spodnjeposavska,Leskovac pri Krshkem
Europe,Slovenia,Spodnjeposavska,Senovo
Europe,Slovenia,Spodnjeposavska,Sevnica
Europe,Slovenia,Zasavska,Dol pri Hrastniku
Europe,Slovenia,Zasavska,Hrastnik
Europe,Slovenia,Zasavska,Izlake
Europe,Slovenia,Zasavska,Kisovec
Europe,Slovenia,Zasavska,Trbovlje
Europe,Slovenia,Zasavska,Zagorje ob Savi
Africa,Somalia,Awdal,Baki
Africa,Somalia,Awdal,Borama
Africa,Somalia,Awdal,Gebilay
Africa,Somalia,Awdal,Sayla'
Africa,Somalia,Bakol,Tayeglo
Africa,Somalia,Bakol,Xuddur
Africa,Somalia,Bakol,Yet
Africa,Somalia,Banadir,Muqdisho
Africa,Somalia,Bari,'Alula
Africa,Somalia,Bari,Bandarbeyla
Africa,Somalia,Bari,Bandarmu'ayo
Africa,Somalia,Bari,Bargal
Africa,Somalia,Bari,Bereda
Africa,Somalia,Bari,Bosaso
Africa,Somalia,Bari,Iskushuban
Africa,Somalia,Bari,Qandala
Africa,Somalia,Bari,Qardho
Africa,Somalia,Bari,Xafun
Africa,Somalia,Bay,Baydhabo
Africa,Somalia,Bay,Bur Hakkaba
Africa,Somalia,Bay,Dinsor
Africa,Somalia,Galgudug,'Elbur
Africa,Somalia,Galgudug,'Eldhere
Africa,Somalia,Galgudug,Dhusa Marreb
Africa,Somalia,Gedo,Bardhere
Africa,Somalia,Gedo,Dolaw
Africa,Somalia,Gedo,Dujuma
Africa,Somalia,Gedo,Garbaharey
Africa,Somalia,Gedo,Luq
Africa,Somalia,Gedo,Sa'o
Africa,Somalia,Gedo,Wajid
Africa,Somalia,Hiran,Bal'ad
Africa,Somalia,Hiran,Beled Weyne
Africa,Somalia,Hiran,Bulobarde
Africa,Somalia,Hiran,Jalalassi
Africa,Somalia,Mudug,Galka'yo
Africa,Somalia,Mudug,Hobyo
Africa,Somalia,Mudug,Xarardhere
Africa,Somalia,Nugal,Eyl
Africa,Somalia,Nugal,Garowe
Africa,Somalia,Nugal,Las'anod
Africa,Somalia,Sanag,'Erigabo
Africa,Somalia,Sanag,Lasqoray
Africa,Somalia,Togdher,'Ek
Africa,Somalia,Togdher,Bur'o
Africa,Somalia,Togdher,Odweyne
Africa,South Africa,Gauteng,Alberton
Africa,South Africa,Gauteng,Alrode
Africa,South Africa,Gauteng,Benmore
Africa,South Africa,Gauteng,Benoni
Africa,South Africa,Gauteng,Boksburg
Africa,South Africa,Gauteng,Booysens
Africa,South Africa,Gauteng,Brakpan
Africa,South Africa,Gauteng,Bronkhorstspruit
Africa,South Africa,Gauteng,Bryanston
Africa,South Africa,Gauteng,Carltonville
Africa,South Africa,Gauteng,Centurion
Africa,South Africa,Gauteng,Cullinan
Africa,South Africa,Gauteng,Dainfern
Africa,South Africa,Gauteng,Edenvale
Africa,South Africa,Gauteng,Ferndale
Africa,South Africa,Gauteng,Fourways
Africa,South Africa,Gauteng,Gardenview
Africa,South Africa,Gauteng,Gauteng
Africa,South Africa,Gauteng,Grant Park
Africa,South Africa,Gauteng,Heidelberg
Africa,South Africa,Gauteng,Isando
Africa,South Africa,Gauteng,Johannesburg
Africa,South Africa,Gauteng,Kelvin
Africa,South Africa,Gauteng,Krugersdorp
Africa,South Africa,Gauteng,Linmeyer
Africa,South Africa,Gauteng,Maraisburg
Africa,South Africa,Gauteng,Midrand
Africa,South Africa,Gauteng,Nigel
Africa,South Africa,Gauteng,Northmead
Africa,South Africa,Gauteng,Petervale
Africa,South Africa,Gauteng,Pinegowrie
Africa,South Africa,Gauteng,Pretoria
Africa,South Africa,Gauteng,Primrose
Africa,South Africa,Gauteng,Randburg
Africa,South Africa,Gauteng,Randfontein
Africa,South Africa,Gauteng,Randvaal
Africa,South Africa,Gauteng,Rivonia
Africa,South Africa,Gauteng,Robertville
Africa,South Africa,Gauteng,Soweto
Africa,South Africa,Gauteng,Springs
Africa,South Africa,Gauteng,Temba
Africa,South Africa,Gauteng,Tembisa
Africa,South Africa,Gauteng,Troyeville
Africa,South Africa,Gauteng,Vanderbijlpark
Africa,South Africa,Gauteng,Vereeniging
Africa,South Africa,Gauteng,Verwoerdburg
Africa,South Africa,Gauteng,Vorna Valley
Africa,South Africa,Gauteng,Wadeville
Africa,South Africa,Gauteng,Westonaria
Africa,South Africa,Kramerville,Sandton
Africa,South Africa,Limpopo,Bela-Bela
Africa,South Africa,Limpopo,Dendron
Africa,South Africa,Limpopo,Duiwelskloof
Africa,South Africa,Limpopo,Ellisras
Africa,South Africa,Limpopo,Giyani
Africa,South Africa,Limpopo,Lebowakgomo
Africa,South Africa,Limpopo,Louis Trichardt
Africa,South Africa,Limpopo,Lulekani
Africa,South Africa,Limpopo,Mankweng
Africa,South Africa,Limpopo,Messina
Africa,South Africa,Limpopo,Mogalakwena
Africa,South Africa,Limpopo,Mutale
Africa,South Africa,Limpopo,Nkowakowa
Africa,South Africa,Limpopo,Nylstroom
Africa,South Africa,Limpopo,Phalaborwa
Africa,South Africa,Limpopo,Pietersburg
Africa,South Africa,Limpopo,Polokwane
Africa,South Africa,Limpopo,Soekmekaar
Africa,South Africa,Limpopo,Southdale
Africa,South Africa,Limpopo,Thabazimbi
Africa,South Africa,Limpopo,Thohoyandou
Africa,South Africa,Limpopo,Thulamahashe
Africa,South Africa,Limpopo,Tzaneen
Africa,South Africa,Mpumalanga,Botleng
Africa,South Africa,Mpumalanga,Ekangala
Africa,South Africa,Mpumalanga,Embalenhle
Africa,South Africa,Mpumalanga,Emjindini
Africa,South Africa,Mpumalanga,Empuluzi
Africa,South Africa,Mpumalanga,Emzinoni
Africa,South Africa,Mpumalanga,Ermelo
Africa,South Africa,Mpumalanga,Ethandakukhanja
Africa,South Africa,Mpumalanga,Groblersdal
Africa,South Africa,Mpumalanga,Komatipoort
Africa,South Africa,Mpumalanga,Kriel
Africa,South Africa,Mpumalanga,KwaZanele
Africa,South Africa,Mpumalanga,Kwazamokuhle
Africa,South Africa,Mpumalanga,Lebohang
Africa,South Africa,Mpumalanga,Marblehall
Africa,South Africa,Mpumalanga,Mashishing
Africa,South Africa,Mpumalanga,Mhluzi
Africa,South Africa,Mpumalanga,Nelspruit
Africa,South Africa,Mpumalanga,Phola
Africa,South Africa,Mpumalanga,Sakhile
Africa,South Africa,Mpumalanga,Secunda
Africa,South Africa,Mpumalanga,Siyabuswa
Africa,South Africa,Mpumalanga,Siyathemba
Africa,South Africa,Mpumalanga,Siyathuthuka
Africa,South Africa,Mpumalanga,Vukuzakhe
Africa,South Africa,Mpumalanga,Witbank
Africa,South Africa,Mpumalanga,Witrivier
Africa,South Africa,Mpumalanga,eLukwatini
Africa,South Africa,Parow,Parow
Africa,South Africa,Umtentweni,Umtentweni
Europe,Spain,Alacant,ALbatera
Europe,Spain,Alacant,Alacant
Europe,Spain,Alacant,Alcoi
Europe,Spain,Alacant,Almoradi
Europe,Spain,Alacant,Altea
Europe,Spain,Alacant,Aspe
Europe,Spain,Alacant,Benidorm
Europe,Spain,Alacant,Benissa
Europe,Spain,Alacant,Callosa de Segura
Europe,Spain,Alacant,Calp
Europe,Spain,Alacant,Cocentaina
Europe,Spain,Alacant,Crevillent
Europe,Spain,Alacant,Denia
Europe,Spain,Alacant,El Campello
Europe,Spain,Alacant,Elda
Europe,Spain,Alacant,Elx
Europe,Spain,Alacant,Guardamar del Segura
Europe,Spain,Alacant,Ibi
Europe,Spain,Alacant,L'Alfas del Pi
Europe,Spain,Alacant,La Vila Joiosa
Europe,Spain,Alacant,Monover
Europe,Spain,Alacant,Mutxamel
Europe,Spain,Alacant,Novelda
Europe,Spain,Alacant,Orihuela
Europe,Spain,Alacant,Pedreguer
Europe,Spain,Alacant,Pego
Europe,Spain,Alacant,Petrer
Europe,Spain,Alacant,Pilar de la Horadada
Europe,Spain,Alacant,Pinoso
Europe,Spain,Alacant,Rojales
Europe,Spain,Alacant,Sant Joan d'Alacant
Europe,Spain,Alacant,Sant Vicent del Raspeig
Europe,Spain,Alacant,Santa Pola
Europe,Spain,Alacant,Sax
Europe,Spain,Alacant,Teulada
Europe,Spain,Alacant,Torrevieja
Europe,Spain,Alacant,Villena
Europe,Spain,Alacant,Xabia
Europe,Spain,Alava,Amurrio
Europe,Spain,Alava,Llodio
Europe,Spain,Alava,Vitoria
Europe,Spain,Albacete,Albacete
Europe,Spain,Albacete,Almansa
Europe,Spain,Albacete,Caudete
Europe,Spain,Albacete,Hellin
Europe,Spain,Albacete,La Roda
Europe,Spain,Albacete,Villarrobledo
Europe,Spain,Almeria,Adra
Europe,Spain,Almeria,Albox
Europe,Spain,Almeria,Almeria
Europe,Spain,Almeria,Berja
Europe,Spain,Almeria,Cuevas del Almanzora
Europe,Spain,Almeria,El Ejido
Europe,Spain,Almeria,Huercal de Almeria
Europe,Spain,Almeria,Huercal-Overa
Europe,Spain,Almeria,Nijar
Europe,Spain,Almeria,Roquetas de Mar
Europe,Spain,Almeria,Vicar
Europe,Spain,Andalucia,Benalmadena
Europe,Spain,Asturias,Aller
Europe,Spain,Asturias,Aviles
Europe,Spain,Asturias,C/ Pena Salon
Europe,Spain,Asturias,Cangas del Narcea
Europe,Spain,Asturias,Carreno
Europe,Spain,Asturias,Castrillon
Europe,Spain,Asturias,Corvera de Asturias
Europe,Spain,Asturias,Gijon
Europe,Spain,Asturias,Gozon
Europe,Spain,Asturias,Grado
Europe,Spain,Asturias,Langreo
Europe,Spain,Asturias,Laviana
Europe,Spain,Asturias,Lena
Europe,Spain,Asturias,Llanera
Europe,Spain,Asturias,Llanes
Europe,Spain,Asturias,Mieres
Europe,Spain,Asturias,Navia
Europe,Spain,Asturias,Oviedo
Europe,Spain,Asturias,Pilona
Europe,Spain,Asturias,Pravia
Europe,Spain,Asturias,San Martin del Rey Aurelio
